Radius,Gravity,Pressure,Mass,Density,T_M2_min,T_M2_avg,T_M2_max
24400.0,-0.0474578201083293,5.659542828817392,4.233326008674309e+17,7000.0,1680.9375,1830.9375,1980.9375
24500.0,-0.047653519168735,5.6595094713539735,4.2856966095370624e+17,7000.0,1680.859375,1830.859375,1980.859375
24600.0,-0.0478492182424484,5.659475976901204,4.338497357265946e+17,7000.0,1680.78125,1830.78125,1980.78125
24700.0,-0.0480449173293078,5.659442345459074,4.3917300111528454e+17,7000.0,1680.703125,1830.703125,1980.703125
24800.0,-0.0482406164291542,5.659408577027573,4.445396330489646e+17,7000.0,1680.625,1830.625,1980.625
24900.0,-0.0484363155418312,5.659374671606694,4.499498074568234e+17,7000.0,1680.546875,1830.546875,1980.546875
25000.0,-0.0486320146671846,5.659340629196428,4.554037002680496e+17,7000.0,1680.46875,1830.46875,1980.46875
25100.0,-0.0488277138050632,5.659306449796763,4.6090148741183174e+17,7000.0,1680.390625,1830.390625,1980.390625
25200.0,-0.0490234129553177,5.659272133407695,4.6644334481735846e+17,7000.0,1680.3125,1830.3125,1980.3125
25300.0,-0.0492191121178013,5.659237680029212,4.720294484138183e+17,7000.0,1680.234375,1830.234375,1980.234375
25400.0,-0.0494148112923697,5.6592030896613075,4.7765997413039994e+17,7000.0,1680.15625,1830.15625,1980.15625
25500.0,-0.0496105104788807,5.659168362303972,4.833350978962919e+17,7000.0,1680.078125,1830.078125,1980.078125
25600.0,-0.0498062096771943,5.659133497957198,4.890549956406828e+17,7000.0,1680.0,1830.0,1980.0
25700.0,-0.0500019088871728,5.659098496620977,4.9481984329276134e+17,7000.0,1679.921875,1829.921875,1979.921875
25800.0,-0.0501976081086804,5.659063358295302,5.00629816781716e+17,7000.0,1679.84375,1829.84375,1979.84375
25900.0,-0.0503933073415838,5.6590280829801625,5.064850920367355e+17,7000.0,1679.765625,1829.765625,1979.765625
26000.0,-0.0505890065857513,5.658992670675552,5.1238584498700826e+17,7000.0,1679.6875,1829.6875,1979.6875
26100.0,-0.0507847058410535,5.658957121381464,5.18332251561723e+17,7000.0,1679.609375,1829.609375,1979.609375
26200.0,-0.0509804051073629,5.658921435097889,5.2432448769006835e+17,7000.0,1679.53125,1829.53125,1979.53125
26300.0,-0.051176104384554,5.65888561182482,5.303627293012328e+17,7000.0,1679.453125,1829.453125,1979.453125
26400.0,-0.0513718036725031,5.6588496515622495,5.364471523244051e+17,7000.0,1679.375,1829.375,1979.375
26500.0,-0.0515675029710883,5.65881355431017,5.4257793268877376e+17,7000.0,1679.296875,1829.296875,1979.296875
26600.0,-0.0517632022801899,5.658777320068573,5.4875524632352736e+17,7000.0,1679.21875,1829.21875,1979.21875
26700.0,-0.0519589015996895,5.658740948837453,5.549792691578545e+17,7000.0,1679.140625,1829.140625,1979.140625
26800.0,-0.0521546009294708,5.658704440616802,5.612501771209439e+17,7000.0,1679.0625,1829.0625,1979.0625
26900.0,-0.0523503002694192,5.658667795406613,5.67568146141984e+17,7000.0,1678.984375,1828.984375,1978.984375
27000.0,-0.0525459996194216,5.65863101320688,5.739333521501635e+17,7000.0,1678.90625,1828.90625,1978.90625
27100.0,-0.0527416989793667,5.6585940940175945,5.80345971074671e+17,7000.0,1678.828125,1828.828125,1978.828125
27200.0,-0.052937398349145,5.65855703783875,5.86806178844695e+17,7000.0,1678.75,1828.75,1978.75
27300.0,-0.0531330977286483,5.65851984467034,5.933141513894243e+17,7000.0,1678.671875,1828.671875,1978.671875
27400.0,-0.0533287971177702,5.6584825145123565,5.998700646380472e+17,7000.0,1678.59375,1828.59375,1978.59375
27500.0,-0.0535244965164057,5.658445047364796,6.064740945197526e+17,7000.0,1678.515625,1828.515625,1978.515625
27600.0,-0.0537201959244514,5.658407443227649,6.13126416963729e+17,7000.0,1678.4375,1828.4375,1978.4375
27700.0,-0.0539158953418055,5.658369702100909,6.19827207899165e+17,7000.0,1678.359375,1828.359375,1978.359375
27800.0,-0.0541115947683674,5.658331823984572,6.265766432552492e+17,7000.0,1678.28125,1828.28125,1978.28125
27900.0,-0.0543072942040381,5.6582938088786285,6.3337489896117e+17,7000.0,1678.203125,1828.203125,1978.203125
28000.0,-0.0545029936487202,5.658255656783075,6.402221509461164e+17,7000.0,1678.125,1828.125,1978.125
28100.0,-0.0546986931023172,5.658217367697903,6.471185751392767e+17,7000.0,1678.046875,1828.046875,1978.046875
28200.0,-0.0548943925647345,5.658178941623107,6.540643474698396e+17,7000.0,1677.96875,1827.96875,1977.96875
28300.0,-0.0550900920358785,5.658140378558682,6.610596438669937e+17,7000.0,1677.890625,1827.890625,1977.890625
28400.0,-0.055285791515657,5.658101678504621,6.681046402599276e+17,7000.0,1677.8125,1827.8125,1977.8125
28500.0,-0.0554814910039791,5.658062841460917,6.751995125778299e+17,7000.0,1677.734375,1827.734375,1977.734375
28600.0,-0.0556771905007553,5.658023867427566,6.823444367498892e+17,7000.0,1677.65625,1827.65625,1977.65625
28700.0,-0.0558728900058971,5.657984756404562,6.89539588705294e+17,7000.0,1677.578125,1827.578125,1977.578125
28800.0,-0.0560685895193174,5.657945508391898,6.96785144373233e+17,7000.0,1677.5,1827.5,1977.5
28900.0,-0.0562642890409303,5.657906123389569,7.040812796828948e+17,7000.0,1677.421875,1827.421875,1977.421875
29000.0,-0.056459988570651,5.657866601397569,7.11428170563468e+17,7000.0,1677.34375,1827.34375,1977.34375
29100.0,-0.056655688108396,5.657826942415894,7.188259929441413e+17,7000.0,1677.265625,1827.265625,1977.265625
29200.0,-0.0568513876540827,5.6577871464445355,7.262749227541032e+17,7000.0,1677.1875,1827.1875,1977.1875
29300.0,-0.0570470872076299,5.65774721348349,7.337751359225422e+17,7000.0,1677.109375,1827.109375,1977.109375
29400.0,-0.0572427867689574,5.657707143532752,7.41326808378647e+17,7000.0,1677.03125,1827.03125,1977.03125
29500.0,-0.057438486337986,5.657666936592316,7.489301160516063e+17,7000.0,1676.953125,1826.953125,1976.953125
29600.0,-0.0576341859146377,5.657626592662175,7.565852348706085e+17,7000.0,1676.875,1826.875,1976.875
29700.0,-0.0578298854988355,5.657586111742326,7.642923407648424e+17,7000.0,1676.796875,1826.796875,1976.796875
29800.0,-0.0580255850905035,5.657545493832763,7.720516096634964e+17,7000.0,1676.71875,1826.71875,1976.71875
29900.0,-0.0582212846895666,5.65750473893348,7.798632174957594e+17,7000.0,1676.640625,1826.640625,1976.640625
30000.0,-0.0584169842959509,5.657463847044473,7.877273401908196e+17,7000.0,1676.5625,1826.5625,1976.5625
30100.0,-0.0586126839095835,5.657422818165736,7.956441536778659e+17,7000.0,1676.484375,1826.484375,1976.484375
30200.0,-0.0588083835303924,5.657381652297265,8.036138338860868e+17,7000.0,1676.40625,1826.40625,1976.40625
30300.0,-0.0590040831583064,5.657340349439054,8.116365567446708e+17,7000.0,1676.328125,1826.328125,1976.328125
30400.0,-0.0591997827932555,5.657298909591098,8.197124981828068e+17,7000.0,1676.25,1826.25,1976.25
30500.0,-0.0593954824351705,5.657257332753394,8.278418341296831e+17,7000.0,1676.171875,1826.171875,1976.171875
30600.0,-0.0595911820839831,5.657215618925936,8.360247405144884e+17,7000.0,1676.09375,1826.09375,1976.09375
30700.0,-0.0597868817396259,5.657173768108718,8.442613932664114e+17,7000.0,1676.015625,1826.015625,1976.015625
30800.0,-0.0599825814020324,5.657131780301737,8.525519683146405e+17,7000.0,1675.9375,1825.9375,1975.9375
30900.0,-0.0601782810711368,5.657089655504986,8.608966415883645e+17,7000.0,1675.859375,1825.859375,1975.859375
31000.0,-0.0603739807468745,5.6570473937184635,8.69295589016772e+17,7000.0,1675.78125,1825.78125,1975.78125
31100.0,-0.0605696804291813,5.657004994942164,8.777489865290514e+17,7000.0,1675.703125,1825.703125,1975.703125
31200.0,-0.0607653801179941,5.65696245917608,8.862570100543914e+17,7000.0,1675.625,1825.625,1975.625
31300.0,-0.0609610798132506,5.656919786420212,8.948198355219807e+17,7000.0,1675.546875,1825.546875,1975.546875
31400.0,-0.0611567795148892,5.656876976674551,9.034376388610076e+17,7000.0,1675.46875,1825.46875,1975.46875
31500.0,-0.0613524792228492,5.656834029939095,9.121105960006612e+17,7000.0,1675.390625,1825.390625,1975.390625
31600.0,-0.0615481789370704,5.656790946213839,9.208388828701298e+17,7000.0,1675.3125,1825.3125,1975.3125
31700.0,-0.0617438786574937,5.656747725498779,9.29622675398602e+17,7000.0,1675.234375,1825.234375,1975.234375
31800.0,-0.0619395783840605,5.6567043677939095,9.384621495152664e+17,7000.0,1675.15625,1825.15625,1975.15625
31900.0,-0.0621352781167131,5.656660873099227,9.473574811493116e+17,7000.0,1675.078125,1825.078125,1975.078125
32000.0,-0.0623309778553944,5.656617241414728,9.56308846229926e+17,7000.0,1675.0,1825.0,1975.0
32100.0,-0.0625266776000481,5.656573472740408,9.653164206862988e+17,7000.0,1674.921875,1824.921875,1974.921875
32200.0,-0.0627223773506185,5.656529567076262,9.74380380447618e+17,7000.0,1674.84375,1824.84375,1974.84375
32300.0,-0.0629180771070507,5.656485524422288,9.835009014430724e+17,7000.0,1674.765625,1824.765625,1974.765625
32400.0,-0.0631137768692904,5.65644134477848,9.926781596018508e+17,7000.0,1674.6875,1824.6875,1974.6875
32500.0,-0.063309476637284,5.656397028144833,1.0019123308531416e+18,7000.0,1674.609375,1824.609375,1974.609375
32600.0,-0.0635051764109785,5.656352574521346,1.0112035911261336e+18,7000.0,1674.53125,1824.53125,1974.53125
32700.0,-0.0637008761903216,5.656307983908014,1.020552116350015e+18,7000.0,1674.453125,1824.453125,1974.453125
32800.0,-0.0638965759752617,5.656263256304831,1.0299580824539748e+18,7000.0,1674.375,1824.375,1974.375
32900.0,-0.0640922757657478,5.6562183917117945,1.0394216653672012e+18,7000.0,1674.296875,1824.296875,1974.296875
33000.0,-0.0642879755617294,5.6561733901289015,1.0489430410188832e+18,7000.0,1674.21875,1824.21875,1974.21875
33100.0,-0.0644836753631566,5.656128251556147,1.058522385338209e+18,7000.0,1674.140625,1824.140625,1974.140625
33200.0,-0.0646793751699804,5.656082975993528,1.0681598742543676e+18,7000.0,1674.0625,1824.0625,1974.0625
33300.0,-0.0648750749821521,5.656037563441041,1.0778556836965476e+18,7000.0,1673.984375,1823.984375,1973.984375
33400.0,-0.0650707747996236,5.655992013898682,1.0876099895939372e+18,7000.0,1673.90625,1823.90625,1973.90625
33500.0,-0.0652664746223475,5.655946327366445,1.0974229678757252e+18,7000.0,1673.828125,1823.828125,1973.828125
33600.0,-0.0654621744502769,5.655900503844331,1.1072947944711004e+18,7000.0,1673.75,1823.75,1973.75
33700.0,-0.0656578742833654,5.655854543332333,1.1172256453092516e+18,7000.0,1673.671875,1823.671875,1973.671875
33800.0,-0.0658535741215674,5.655808445830448,1.1272156963193664e+18,7000.0,1673.59375,1823.59375,1973.59375
33900.0,-0.0660492739648374,5.655762211338672,1.1372651234306344e+18,7000.0,1673.515625,1823.515625,1973.515625
34000.0,-0.0662449738131308,5.655715839857002,1.1473741025722438e+18,7000.0,1673.4375,1823.4375,1973.4375
34100.0,-0.0664406736664034,5.655669331385436,1.1575428096733832e+18,7000.0,1673.359375,1823.359375,1973.359375
34200.0,-0.0666363735246115,5.655622685923969,1.1677714206632412e+18,7000.0,1673.28125,1823.28125,1973.28125
34300.0,-0.066832073387712,5.655575903472598,1.1780601114710065e+18,7000.0,1673.203125,1823.203125,1973.203125
34400.0,-0.0670277732556622,5.655528984031319,1.1884090580258678e+18,7000.0,1673.125,1823.125,1973.125
34500.0,-0.0672234731284199,5.655481927600129,1.1988184362570135e+18,7000.0,1673.046875,1823.046875,1973.046875
34600.0,-0.0674191730059434,5.655434734179025,1.2092884220936325e+18,7000.0,1672.96875,1822.96875,1972.96875
34700.0,-0.0676148728881916,5.655387403768002,1.2198191914649126e+18,7000.0,1672.890625,1822.890625,1972.890625
34800.0,-0.0678105727751236,5.65533993636706,1.2304109203000433e+18,7000.0,1672.8125,1822.8125,1972.8125
34900.0,-0.0680062726666993,5.655292331976193,1.2410637845282127e+18,7000.0,1672.734375,1822.734375,1972.734375
35000.0,-0.0682019725628788,5.6552445905954,1.2517779600786097e+18,7000.0,1672.65625,1822.65625,1972.65625
35100.0,-0.0683976724636229,5.655196712224675,1.262553622880423e+18,7000.0,1672.578125,1822.578125,1972.578125
35200.0,-0.0685933723688924,5.655148696864017,1.2733909488628403e+18,7000.0,1672.5,1822.5,1972.5
35300.0,-0.0687890722786492,5.655100544513421,1.2842901139550513e+18,7000.0,1672.421875,1822.421875,1972.421875
35400.0,-0.068984772192855,5.655052255172886,1.295251294086244e+18,7000.0,1672.34375,1822.34375,1972.34375
35500.0,-0.0691804721114723,5.655003828842408,1.3062746651856074e+18,7000.0,1672.265625,1822.265625,1972.265625
35600.0,-0.0693761720344639,5.654955265521984,1.31736040318233e+18,7000.0,1672.1875,1822.1875,1972.1875
35700.0,-0.0695718719617931,5.65490656521161,1.3285086840055995e+18,7000.0,1672.109375,1822.109375,1972.109375
35800.0,-0.0697675718934235,5.654857727911286,1.339719683584606e+18,7000.0,1672.03125,1822.03125,1972.03125
35900.0,-0.0699632718293192,5.654808753621005,1.350993577848537e+18,7000.0,1671.953125,1821.953125,1971.953125
36000.0,-0.0701589717694446,5.654759642340767,1.3623305427265818e+18,7000.0,1671.875,1821.875,1971.875
36100.0,-0.0703546717137646,5.654710394070567,1.3737307541479283e+18,7000.0,1671.796875,1821.796875,1971.796875
36200.0,-0.0705503716622444,5.654661008810404,1.3851943880417656e+18,7000.0,1671.71875,1821.71875,1971.71875
36300.0,-0.0707460716148496,5.654611486560273,1.3967216203372823e+18,7000.0,1671.640625,1821.640625,1971.640625
36400.0,-0.0709417715715463,5.654561827320173,1.4083126269636667e+18,7000.0,1671.5625,1821.5625,1971.5625
36500.0,-0.0711374715323008,5.654512031090101,1.4199675838501076e+18,7000.0,1671.484375,1821.484375,1971.484375
36600.0,-0.0713331714970798,5.654462097870052,1.4316866669257935e+18,7000.0,1671.40625,1821.40625,1971.40625
36700.0,-0.0715288714658504,5.654412027660027,1.4434700521199132e+18,7000.0,1671.328125,1821.328125,1971.328125
36800.0,-0.0717245714385802,5.654361820460019,1.4553179153616553e+18,7000.0,1671.25,1821.25,1971.25
36900.0,-0.0719202714152369,5.654311476270028,1.467230432580208e+18,7000.0,1671.171875,1821.171875,1971.171875
37000.0,-0.0721159713957887,5.654260995090051,1.4792077797047603e+18,7000.0,1671.09375,1821.09375,1971.09375
37100.0,-0.0723116713802041,5.654210376920085,1.4912501326645007e+18,7000.0,1671.015625,1821.015625,1971.015625
37200.0,-0.0725073713684519,5.654159621760127,1.5033576673886177e+18,7000.0,1670.9375,1820.9375,1970.9375
37300.0,-0.0727030713605013,5.654108729610175,1.5155305598063002e+18,7000.0,1670.859375,1820.859375,1970.859375
37400.0,-0.0728987713563218,5.654057700470226,1.5277689858467364e+18,7000.0,1670.78125,1820.78125,1970.78125
37500.0,-0.0730944713558832,5.654006534340276,1.540073121439115e+18,7000.0,1670.703125,1820.703125,1970.703125
37600.0,-0.0732901713591558,5.6539552312203245,1.552443142512625e+18,7000.0,1670.625,1820.625,1970.625
37700.0,-0.0734858713661099,5.653903791110368,1.5648792249964544e+18,7000.0,1670.546875,1820.546875,1970.546875
37800.0,-0.0736815713767163,5.653852214010404,1.577381544819792e+18,7000.0,1670.46875,1820.46875,1970.46875
37900.0,-0.0738772713909462,5.65380049992043,1.5899502779118267e+18,7000.0,1670.390625,1820.390625,1970.390625
38000.0,-0.0740729714087709,5.653748648840444,1.602585600201747e+18,7000.0,1670.3125,1820.3125,1970.3125
38100.0,-0.0742686714301621,5.653696660770443,1.6152876876187412e+18,7000.0,1670.234375,1820.234375,1970.234375
38200.0,-0.0744643714550918,5.653644535710424,1.6280567160919982e+18,7000.0,1670.15625,1820.15625,1970.15625
38300.0,-0.0746600714835323,5.6535922736603865,1.6408928615507064e+18,7000.0,1670.078125,1820.078125,1970.078125
38400.0,-0.0748557715154562,5.653539874620325,1.6537962999240545e+18,7000.0,1670.0,1820.0,1970.0
38500.0,-0.0750514715508363,5.65348733859024,1.666767207141231e+18,7000.0,1669.921875,1819.921875,1969.921875
38600.0,-0.0752471715896458,5.653434665570127,1.6798057591314248e+18,7000.0,1669.84375,1819.84375,1969.84375
38700.0,-0.075442871631858,5.653381855559984,1.692912131823824e+18,7000.0,1669.765625,1819.765625,1969.765625
38800.0,-0.0756385716774467,5.65332890855981,1.7060865011476178e+18,7000.0,1669.6875,1819.6875,1969.6875
38900.0,-0.0758342717263858,5.653275824569601,1.7193290430319944e+18,7000.0,1669.609375,1819.609375,1969.609375
39000.0,-0.0760299717786496,5.653222603589357,1.7326399334061425e+18,7000.0,1669.53125,1819.53125,1969.53125
39100.0,-0.0762256718342126,5.653169245619073,1.7460193481992507e+18,7000.0,1669.453125,1819.453125,1969.453125
39200.0,-0.0764213718930494,5.653115750658747,1.7594674633405076e+18,7000.0,1669.375,1819.375,1969.375
39300.0,-0.0766170719551351,5.6530621187083785,1.772984454759102e+18,7000.0,1669.296875,1819.296875,1969.296875
39400.0,-0.076812772020445,5.653008349767965,1.786570498384222e+18,7000.0,1669.21875,1819.21875,1969.21875
39500.0,-0.0770084720889546,5.652954443837502,1.8002257701450565e+18,7000.0,1669.140625,1819.140625,1969.140625
39600.0,-0.0772041721606396,5.65290040091699,1.8139504459707945e+18,7000.0,1669.0625,1819.0625,1969.0625
39700.0,-0.0773998722354761,5.652846221006426,1.8277447017906235e+18,7000.0,1668.984375,1818.984375,1968.984375
39800.0,-0.0775955723134402,5.652791904105807,1.8416087135337336e+18,7000.0,1668.90625,1818.90625,1968.90625
39900.0,-0.0777912723945086,5.65273745021513,1.855542657129312e+18,7000.0,1668.828125,1818.828125,1968.828125
40000.0,-0.0779869724786578,5.652682859334394,1.869546708506548e+18,7000.0,1668.75,1818.75,1968.75
40100.0,-0.0781826725658648,5.652628131463598,1.8836210435946304e+18,7000.0,1668.671875,1818.671875,1968.671875
40200.0,-0.0783783726561069,5.652573266602739,1.8977658383227471e+18,7000.0,1668.59375,1818.59375,1968.59375
40300.0,-0.0785740727493614,5.652518264751815,1.911981268620088e+18,7000.0,1668.515625,1818.515625,1968.515625
40400.0,-0.078769772845606,5.652463125910823,1.92626751041584e+18,7000.0,1668.4375,1818.4375,1968.4375
40500.0,-0.0789654729448185,5.652407850079761,1.9406247396391928e+18,7000.0,1668.359375,1818.359375,1968.359375
40600.0,-0.079161173046977,5.652352437258629,1.955053132219335e+18,7000.0,1668.28125,1818.28125,1968.28125
40700.0,-0.0793568731520597,5.652296887447422,1.9695528640854543e+18,7000.0,1668.203125,1818.203125,1968.203125
40800.0,-0.0795525732600452,5.65224120064614,1.98412411116674e+18,7000.0,1668.125,1818.125,1968.125
40900.0,-0.0797482733709122,5.6521853768547805,1.998767049392381e+18,7000.0,1668.046875,1818.046875,1968.046875
41000.0,-0.0799439734846395,5.6521294160733415,2.0134818546915653e+18,7000.0,1667.96875,1817.96875,1967.96875
41100.0,-0.0801396736012064,5.652073318301821,2.0282687029934817e+18,7000.0,1667.890625,1817.890625,1967.890625
41200.0,-0.0803353737205921,5.652017083540216,2.0431277702273188e+18,7000.0,1667.8125,1817.8125,1967.8125
41300.0,-0.0805310738427762,5.651960711788527,2.058059232322265e+18,7000.0,1667.734375,1817.734375,1967.734375
41400.0,-0.0807267739677383,5.651904203046749,2.0730632652075095e+18,7000.0,1667.65625,1817.65625,1967.65625
41500.0,-0.0809224740954584,5.651847557314882,2.088140044812241e+18,7000.0,1667.578125,1817.578125,1967.578125
41600.0,-0.0811181742259167,5.651790774592924,2.1032897470656463e+18,7000.0,1667.5,1817.5,1967.5
41700.0,-0.0813138743590933,5.651733854880873,2.1185125478969165e+18,7000.0,1667.421875,1817.421875,1967.421875
41800.0,-0.0815095744949689,5.651676798178726,2.133808623235239e+18,7000.0,1667.34375,1817.34375,1967.34375
