,Radius,Mass,Gravity,Pressure,Density
47,47000.0,2.1775683196964332e+18,-0.06579331931258443,5.085093518334308,5171
48,48000.0,2.321110691401528e+18,-0.06723866791502263,5.084745827182519,5171
49,49000.0,2.4708262298390733e+18,-0.06868402959523084,5.084390662065482,5171
50,50000.0,2.6268448964139633e+18,-0.07012940356854284,5.084028022919629,5171
51,51000.0,2.7892966525310915e+18,-0.07157478911183492,5.083657909685132,5171
52,52000.0,2.9583114595953516e+18,-0.07302018555760818,5.0832803223056136,5171
53,53000.0,3.134019279011637e+18,-0.07446559228874108,5.082895260727888,5171
54,54000.0,3.316550072184842e+18,-0.07591100873382473,5.082502724901726,5171
55,55000.0,3.5060338005198607e+18,-0.07735643436300729,5.0821027147796345,5171
56,56000.0,3.702600425421586e+18,-0.07880186868428345,5.081695230316669,5171
57,57000.0,3.9063799082949115e+18,-0.08024731124017459,5.081280271470245,5171
58,58000.0,4.117502210544731e+18,-0.08169276160475236,5.080857838199988,5171
59,59000.0,4.336097293575939e+18,-0.08313821938096493,5.080427930467568,5171
60,60000.0,4.5622951187934285e+18,-0.0845836841982305,5.079990548236579,5171
61,61000.0,4.796225647602093e+18,-0.0860291557102678,5.0795456914724015,5171
62,62000.0,5.038018841406826e+18,-0.08747463359313626,5.079093360142092,5171
63,63000.0,5.287804661612522e+18,-0.08892011754346298,5.078633554214274,5171
64,64000.0,5.545713069624075e+18,-0.09036560727683585,5.078166273659046,5171
65,65000.0,5.811874026846378e+18,-0.09181110252634503,5.077691518447883,5171
66,66000.0,6.086417494684325e+18,-0.09325660304125709,5.077209288553556,5171
67,67000.0,6.369473434542809e+18,-0.09470210858580769,5.076719583950059,5171
68,68000.0,6.661171807826725e+18,-0.09614761893810102,5.07622240461253,5171
69,69000.0,6.961642575940965e+18,-0.09759313388910477,5.075717750517189,5171
70,70000.0,7.271015700290425e+18,-0.09903865324173138,5.075205621641277,5171
71,71000.0,7.589421142279996e+18,-0.10048417680999677,5.074686017962992,5171
72,72000.0,7.916988863314573e+18,-0.10192970441824932,5.074158939461445,5171
73,73000.0,8.253848824799051e+18,-0.10337523590046217,5.073624386116604,5171
74,74000.0,8.600130988138321e+18,-0.10482077109958289,5.073082357909248,5171
75,75000.0,8.955965314737279e+18,-0.10626630986693514,5.072532854820927,5171
76,76000.0,9.321481766000818e+18,-0.10771185206166768,5.071975876833916,5171
77,77000.0,9.69681030333383e+18,-0.10915739755024621,5.071411423931184,5171
78,78000.0,1.0082080888141212e+19,-0.11060294620598436,5.070839496096353,5171
79,79000.0,1.0477423481827854e+19,-0.11204849790861021,5.070260093313667,5171
80,80000.0,1.0882968045798654e+19,-0.11349405254386555,5.0696732155679625,5171
81,81000.0,1.1298844541458502e+19,-0.1149396100031344,5.069078862844636,5171
82,82000.0,1.1725182930212293e+19,-0.1163851701830992,5.06847703512962,5171
83,83000.0,1.216211317346492e+19,-0.11783073298542156,5.067867732409352,5171
84,84000.0,1.260976523262128e+19,-0.11927629831644586,5.067250954670758,5171
85,85000.0,1.3068269069086261e+19,-0.12072186608692377,5.066626701901223,5171
86,86000.0,1.3537754644264761e+19,-0.12216743621175809,5.065994974088572,5171
87,87000.0,1.4018351919561673e+19,-0.12361300860976412,5.065355771221051,5171
88,88000.0,1.451019085638189e+19,-0.12505858320344737,5.064709093287306,5171
89,89000.0,1.5013401416130306e+19,-0.12650415991879624,5.064054940276366,5171
90,90000.0,1.5528113560211814e+19,-0.12794973868508852,5.063393312177625,5171
91,91000.0,1.6054457250031309e+19,-0.12939531943471072,5.062724208980828,5171
92,92000.0,1.6592562446993684e+19,-0.13084090210298907,5.062047630676054,5171
93,93000.0,1.7142559112503835e+19,-0.13228648662803136,5.0613635772537,5171
94,94000.0,1.770457720796665e+19,-0.13373207295057923,5.060672048704473,5171
95,95000.0,1.827874669478703e+19,-0.13517766101386933,5.05997304501937,5171
96,96000.0,1.886519753436986e+19,-0.13662325076350343,5.059266566189672,5171
97,97000.0,1.946405968812004e+19,-0.1380688421473266,5.058552612206928,5171
98,98000.0,2.0075463117442466e+19,-0.1395144351153126,5.057831183062947,5171
99,99000.0,2.0699537783742026e+19,-0.14096002961945658,5.0571022787497855,5171
100,100000.0,2.1336413648423617e+19,-0.14240562561367373,5.056365899259737,5171
101,101000.0,2.198622067289213e+19,-0.14385122305370449,5.055622044585326,5171
102,102000.0,2.264908881855246e+19,-0.14529682189702486,5.054870714719296,5171
103,103000.0,2.33251480468095e+19,-0.14674242210276242,5.054111909654603,5171
104,104000.0,2.4014528319068148e+19,-0.14818802363161662,5.053345629384404,5171
105,105000.0,2.4717359596733293e+19,-0.14963362644578412,5.052571873902053,5171
106,106000.0,2.5433771841209827e+19,-0.15107923050888816,5.051790643201092,5171
107,107000.0,2.6163895013902647e+19,-0.1525248357859118,5.051001937275243,5171
108,108000.0,2.6907859076216648e+19,-0.15397044224313508,5.0502057561184035,5171
109,109000.0,2.766579398955672e+19,-0.15541604984807542,5.049402099724639,5171
110,110000.0,2.843782971532776e+19,-0.15686165856943143,5.048590968088177,5171
111,111000.0,2.922409621493466e+19,-0.15830726837702977,5.047772361203399,5171
112,112000.0,3.0024723449782313e+19,-0.15975287924177461,5.046946279064839,5171
113,113000.0,3.0839841381275615e+19,-0.16119849113560014,5.0461127216671775,5171
114,114000.0,3.1669579970819457e+19,-0.16264410403142526,5.045271689005231,5171
115,115000.0,3.2514069179818738e+19,-0.16408971790311092,5.044423181073953,5171
116,116000.0,3.3373438969678344e+19,-0.16553533272541926,5.04356719786843,5171
117,117000.0,3.4247819301803176e+19,-0.1669809484739754,5.042703739383871,5171
118,118000.0,3.5137340137598124e+19,-0.16842656512523063,5.041832805615608,5171
119,119000.0,3.604213143846808e+19,-0.16987218265642787,5.0409543965590915,5171
120,120000.0,3.696232316581794e+19,-0.17131780104556849,5.040068512209885,5171
121,121000.0,3.78980452810526e+19,-0.17276342027138125,5.039175152563661,5171
122,122000.0,3.884942774557695e+19,-0.17420904031329226,5.038274317616201,5171
123,123000.0,3.981660052079589e+19,-0.17565466115139663,5.037366007363387,5171
124,124000.0,4.07996935681143e+19,-0.17710028276643164,5.036450221801202,5171
125,125000.0,4.179883684893709e+19,-0.1785459051397509,5.035526960925724,5171
126,126000.0,4.2814160324669145e+19,-0.17999152825330011,5.034596224733127,5171
127,127000.0,4.384579395671536e+19,-0.18143715208959346,5.0336580132196715,5171
128,128000.0,4.489386770648062e+19,-0.18288277663169164,5.032712326381709,5171
129,129000.0,4.595851153536984e+19,-0.18432840186318064,5.031759164215674,5171
130,130000.0,4.703985540478789e+19,-0.18577402776815136,5.030798526718085,5171
131,131000.0,4.8138029276139676e+19,-0.1872196543311806,5.029830413885539,5171
132,132000.0,4.925316311083009e+19,-0.18866528153731246,5.028854825714709,5171
133,133000.0,5.038538687026402e+19,-0.1901109093720409,5.027871762202347,5171
134,134000.0,5.153483051584637e+19,-0.1915565378212928,5.026881223345273,5171
135,135000.0,5.270162400898204e+19,-0.19300216687141222,5.025883209140381,5171
136,136000.0,5.38858973110759e+19,-0.1944477965091446,5.024877719584632,5171
137,137000.0,5.508778038353286e+19,-0.19589342672162255,5.0238647546750546,5171
138,138000.0,5.630740318775781e+19,-0.19733905749635158,5.022844314408741,5171
139,139000.0,5.754489568515564e+19,-0.19878468882119676,5.021816398782846,5171
140,140000.0,5.880038783713126e+19,-0.20023032068436997,5.020781007794587,5171
141,141000.0,6.007400960508954e+19,-0.20167595307441735,5.019738141441239,5171
142,142000.0,6.136589095043539e+19,-0.20312158598020774,5.018687799720135,5171
143,143000.0,6.26761618345737e+19,-0.20456721939092143,5.017629982628665,5171
144,144000.0,6.400495221890936e+19,-0.20601285329603913,5.016564690164271,5171
145,145000.0,6.5352392064847266e+19,-0.2074584876853318,5.0154919223244505,5171
146,146000.0,6.671861133379232e+19,-0.20890412254885063,5.01441167910675,5171
147,147000.0,6.81037399871494e+19,-0.21034975787691756,5.013323960508769,5171
148,148000.0,6.950790798632341e+19,-0.2117953936601161,5.012228766528152,5171
149,149000.0,7.0931245292719235e+19,-0.21324102988928245,5.011126097162594,5171
150,150000.0,7.237388186774178e+19,-0.2146866665554973,5.010015952409836,5171
151,151000.0,7.383594767279594e+19,-0.2161323036500776,5.008898332267662,5171
152,152000.0,7.53175726692866e+19,-0.2175779411645687,5.0077732367339,5171
153,153000.0,7.681888681861865e+19,-0.21902357909073708,5.006640665806422,5171
154,154000.0,7.8340020082197e+19,-0.22046921742056308,5.005500619483141,5171
155,155000.0,7.988110242142654e+19,-0.22191485614623396,5.004353097762008,5171
156,156000.0,8.144226379771214e+19,-0.22336049526013727,5.003198100641018,5171
157,157000.0,8.302363417245871e+19,-0.22480613475485461,5.002035628118201,5171
158,158000.0,8.462534350707116e+19,-0.22625177462315532,5.000865680191625,5171
159,159000.0,8.624752176295435e+19,-0.22769741485799064,4.999688256859394,5171
160,160000.0,8.789029890151319e+19,-0.22914305545248806,4.998503358119649,5171
161,161000.0,8.955380488415258e+19,-0.2305886963999458,4.997310983970565,5171
162,162000.0,9.123816967227741e+19,-0.23203433769382756,4.9961111344103495,5171
163,163000.0,9.294352322729258e+19,-0.2334799793277575,4.994903809437246,5171
164,164000.0,9.466999551060297e+19,-0.23492562129551509,4.993689009049527,5171
165,165000.0,9.641771648361349e+19,-0.23637126359103083,4.9924667332454975,5171
166,166000.0,9.818681610772901e+19,-0.23781690620838136,4.991236982023493,5171
167,167000.0,9.997742434435444e+19,-0.23926254914178519,4.989999755381882,5171
168,168000.0,1.0178967115489467e+20,-0.24070819238559857,4.988755053319055,5171
169,169000.0,1.036236865007546e+20,-0.24215383593431125,4.987502875833439,5171
170,170000.0,1.0547960034333912e+20,-0.24359947978254265,4.986243222923483,5171
171,171000.0,1.0735754264405313e+20,-0.24504512392503805,4.984976094587666,5171
172,172000.0,1.092576433643015e+20,-0.24649076835666492,4.983701490824495,5171
173,173000.0,1.1118003246548915e+20,-0.24793641307240943,4.982419411632497,5171
174,174000.0,1.1312483990902096e+20,-0.24938205806737299,4.98112985701023,5171
175,175000.0,1.1509219565630182e+20,-0.250827703336769,4.979832826956276,5171
176,176000.0,1.1708222966873665e+20,-0.25227334887591973,4.978528321469239,5171
177,177000.0,1.1909507190773031e+20,-0.25371899468025294,4.977216340547747,5171
178,178000.0,1.2113085233468772e+20,-0.25516464074529926,4.975896884190453,5171
179,179000.0,1.2318970091101376e+20,-0.25661028706668926,4.97456995239603,5171
180,180000.0,1.2527174759811333e+20,-0.2580559336401505,4.973235545163178,5171
181,181000.0,1.2737712235739131e+20,-0.25950158046150507,4.971893662490611,5171
182,182000.0,1.295059551502526e+20,-0.26094722752666677,4.9705443043770705,5171
183,183000.0,1.316583759381021e+20,-0.2623928748316387,4.969187470821316,5171
184,184000.0,1.338345146823447e+20,-0.263838522372511,4.967823161822127,5171
185,185000.0,1.360345013443853e+20,-0.26528417014545824,4.966451377378306,5171
186,186000.0,1.382584658856288e+20,-0.26672981814673724,4.965072117488669,5171
187,187000.0,1.4050653826748006e+20,-0.268175466372685,4.963685382152056,5171
188,188000.0,1.42778848451344e+20,-0.2696211148197163,4.962291171367323,5171
189,189000.0,1.4507552639862551e+20,-0.2710667634843219,4.960889485133346,5171
190,190000.0,1.4739670207072949e+20,-0.27251241236306645,4.959480323449017,5171
191,191000.0,1.497425054290608e+20,-0.2739580614525864,4.958063686313245,5171
192,192000.0,1.521130664350244e+20,-0.2754037107495885,4.956639573724958,5171
193,193000.0,1.5450851505002512e+20,-0.27684936025084766,4.955207985683102,5171
194,194000.0,1.5692898123546788e+20,-0.2782950099532052,4.953768922186634,5171
195,195000.0,1.5937459495275758e+20,-0.27974065985356733,4.952322383234532,5171
196,196000.0,1.618454861632991e+20,-0.28118630994890337,4.950868368825786,5171
197,197000.0,1.6434178482849733e+20,-0.28263196023624404,4.949406878959404,5171
198,198000.0,1.6686362090975717e+20,-0.28407761071268034,4.947937913634409,5171
199,199000.0,1.6941112436848352e+20,-0.2855232613753616,4.946461472849838,5171
200,200000.0,1.7198442516608126e+20,-0.286968912221494,4.94497755660474,5171
201,201000.0,1.7458365326395533e+20,-0.28841456324833964,4.943486164898183,5171
202,202000.0,1.7720893862351058e+20,-0.2898602144532145,4.941987297729245,5171
203,203000.0,1.798604112061519e+20,-0.2913058658334877,4.94048095509702,5171
204,204000.0,1.8253820097328418e+20,-0.2927515173865798,4.938967137000614,5171
205,205000.0,1.8524243788631235e+20,-0.2941971691099618,4.937445843439147,5171
206,206000.0,1.8797325190664126e+20,-0.2956428210011537,4.9359170744117495,5171
207,207000.0,1.9073077299567585e+20,-0.29708847305772346,4.934380829917568,5171
208,208000.0,1.93515131114821e+20,-0.2985341252772859,4.932837109955759,5171
209,209000.0,1.9632645622548156e+20,-0.29997977765750133,4.931285914525492,5171
210,210000.0,1.9916487828906246e+20,-0.3014254301960747,4.929727243625948,5171
211,211000.0,2.020305272669686e+20,-0.30287108289075454,4.92816109725632,5171
212,212000.0,2.0492353312060486e+20,-0.3043167357393318,4.926587475415811,5171
213,213000.0,2.0784402581137614e+20,-0.30576238873963885,4.925006378103639,5171
214,214000.0,2.1079213530068733e+20,-0.30720804188954876,4.923417805319028,5171
215,215000.0,2.1376799154994332e+20,-0.30865369518697383,4.921821757061216,5171
216,216000.0,2.1677172452054902e+20,-0.3100993486298655,4.920218233329452,5171
217,217000.0,2.198034641739093e+20,-0.31154500221621245,4.918607234122992,5171
218,218000.0,2.228633404714291e+20,-0.31299065594404074,4.916988759441105,5171
219,219000.0,2.2595148337451326e+20,-0.31443630981141213,4.91536280928307,5171
220,220000.0,2.290680228445667e+20,-0.31588196381642386,4.9137293836481755,5171
221,221000.0,2.322130888429943e+20,-0.3173276179572074,4.912088482535719,5171
222,222000.0,2.3538681133120094e+20,-0.3187732722319281,4.910440105945007,5171
223,223000.0,2.3858932027059156e+20,-0.32021892663878404,4.908784253875359,5171
224,224000.0,2.4182074562257102e+20,-0.32166458117600555,4.9071209263260975,5171
225,225000.0,2.4508121734854423e+20,-0.32311023584185455,4.90545012329656,5171
226,226000.0,2.4837086540991608e+20,-0.3245558906346235,4.903771844786088,5171
227,227000.0,2.5168981976809144e+20,-0.32600154555263494,4.902086090794035,5171
228,228000.0,2.5503821038447526e+20,-0.3274472005942411,4.900392861319762,5171
229,229000.0,2.5841616722047238e+20,-0.3288928557578228,4.898692156362639,5171
230,230000.0,2.618238202374877e+20,-0.3303385110417891,4.896983975922041,5171
231,231000.0,2.6526129939692614e+20,-0.33178416644457637,4.895268319997356,5171
232,232000.0,2.6872873466019257e+20,-0.33322982196464834,4.893545188587978,5171
233,233000.0,2.722262559886919e+20,-0.3346754776004948,4.891814581693305,5171
234,234000.0,2.7575399334382902e+20,-0.3361211333506315,4.890076499312749,5171
235,235000.0,2.793120766870088e+20,-0.3375667892135994,4.888330941445726,5171
236,236000.0,2.8290063597963615e+20,-0.3390124451879642,4.886577908091659,5171
237,237000.0,2.8651980118311597e+20,-0.34045810127231585,4.884817399249979,5171
238,238000.0,2.9016970225885315e+20,-0.34190375746526785,4.883049414920126,5171
239,239000.0,2.938504691682526e+20,-0.34334941376545725,4.881273955101545,5171
240,240000.0,2.9756223187271916e+20,-0.3447950701715433,4.8794910197936865,5171
241,241000.0,3.013051203336578e+20,-0.34624072668220796,4.8777006089960135,5171
242,242000.0,3.0507926451247337e+20,-0.34768638329615476,4.875902722707989,5171
243,243000.0,3.088847943705708e+20,-0.3491320400121086,4.8740973609290865,5171
244,244000.0,3.127218398693549e+20,-0.3505776968288154,4.872284523658785,5171
245,245000.0,3.1659053097023065e+20,-0.35202335374504123,4.87046421089657,5171
246,246000.0,3.204909976346029e+20,-0.3534690107595727,4.868636422641932,5171
247,247000.0,3.2442336982387655e+20,-0.35491466787121556,4.866801158894369,5171
248,248000.0,3.283877774994565e+20,-0.3563603250787952,4.864958419653387,5171
249,249000.0,3.323843506227476e+20,-0.3578059823811558,4.863108204918494,5171
250,250000.0,3.364132191551548e+20,-0.35925163977715996,4.861250514689206,5171
251,251000.0,3.4047451305808305e+20,-0.3606972972656884,4.859385348965045,5171
252,252000.0,3.445683622929371e+20,-0.36214295484563963,4.857512707745538,5171
253,253000.0,3.486948968211219e+20,-0.3635886125159296,4.8556325910302185,5171
254,254000.0,3.528542466040424e+20,-0.36503427027549135,4.853744998818623,5171
255,255000.0,3.5704654160310344e+20,-0.3664799281232746,4.851849931110298,5171
256,256000.0,3.6127191177970994e+20,-0.3679255860582455,4.849947387904791,5171
257,257000.0,3.655304870952668e+20,-0.3693712440793863,4.8480373692016565,5171
258,258000.0,3.6982239751117885e+20,-0.3708169021856951,4.846119875000454,5171
259,259000.0,3.74147772988851e+20,-0.37226256037618527,4.844194905300749,5171
260,260000.0,3.7850674348968824e+20,-0.3737082186498855,4.84226246010211,5171
261,261000.0,3.828994389750954e+20,-0.37515387700583946,4.840322539404113,5171
262,262000.0,3.873259894064774e+20,-0.37659953544310526,4.838375143206337,5171
263,263000.0,3.9178652474523904e+20,-0.37804519396075537,4.8364202715083655,5171
264,264000.0,3.962811749527853e+20,-0.3794908525578763,4.834457924309788,5171
265,265000.0,4.0081006999052104e+20,-0.3809365112335684,4.8324881016102,5171
266,266000.0,4.053733398198512e+20,-0.38238216998694563,4.830510803409198,5171
267,267000.0,4.0997111440218056e+20,-0.38382782881713495,4.828526029706385,5171
268,268000.0,4.1460352369891416e+20,-0.3852734877232767,4.826533780501368,5171
269,269000.0,4.192706976714568e+20,-0.3867191467045237,4.824534055793759,5171
270,270000.0,4.239727662812134e+20,-0.3881648057600415,4.822526855583173,5171
271,271000.0,4.2870985948958884e+20,-0.3896104648890078,4.820512179869232,5171
272,272000.0,4.3348210725798806e+20,-0.39105612409061274,4.81849002865156,5171
273,273000.0,4.382896395478159e+20,-0.39250178336405794,4.816460401929784,5171
274,274000.0,4.431325863204773e+20,-0.39394744270855686,4.814423299703538,5171
275,275000.0,4.480110775373771e+20,-0.3953931021233343,4.812378721972458,5171
276,276000.0,4.5292524315992025e+20,-0.39683876160762643,4.810326668736185,5171
277,277000.0,4.578752131495116e+20,-0.39828442116068047,4.808267139994363,5171
278,278000.0,4.6286111746755605e+20,-0.3997300807817542,4.80620013574664,5171
279,279000.0,4.678830860754585e+20,-0.4011757404701163,4.804125655992669,5171
280,280000.0,4.7294124893462384e+20,-0.4026214002250459,4.8020437007321055,5171
281,281000.0,4.7803573600645697e+20,-0.40406706004583215,4.7999542699646085,5171
282,282000.0,4.831666772523628e+20,-0.4055127199317746,4.797857363689841,5171
283,283000.0,4.883342026337462e+20,-0.40695837988218253,4.795752981907471,5171
284,284000.0,4.9353844211201206e+20,-0.40840403989637497,4.793641124617166,5171
285,285000.0,4.987795256485653e+20,-0.40984969997368037,4.791521791818602,5171
286,286000.0,5.0405758320481075e+20,-0.41129536011343687,4.789394983511455,5171
287,287000.0,5.093727447421534e+20,-0.4127410203149916,4.787260699695407,5171
288,288000.0,5.1472514022199814e+20,-0.41418668057770086,4.78511894037014,5171
289,289000.0,5.2011489960574976e+20,-0.4156323409009297,4.782969705535341,5171
290,290000.0,5.255421528548132e+20,-0.4170780012840522,4.7808129951907015,5171
291,291000.0,5.310070299305934e+20,-0.41852366172645095,4.778648809335913,5171
292,292000.0,5.3650966079449524e+20,-0.41996932222751676,4.776477147970676,5171
293,293000.0,5.420501754079236e+20,-0.4214149827866491,4.774298011094686,5171
294,294000.0,5.4762870373228334e+20,-0.42286064340325535,4.772111398707647,5171
295,295000.0,5.532453757289794e+20,-0.42430630407675113,4.769917310809266,5171
296,296000.0,5.5890032135941666e+20,-0.42575196480655975,4.767715747399251,5171
297,297000.0,5.64593670585e+20,-0.4271976255921125,4.765506708477314,5171
298,298000.0,5.703255533671343e+20,-0.4286432864328481,4.76329019404317,5171
299,299000.0,5.760960996672245e+20,-0.4300889473282129,4.761066204096536,5171
300,300000.0,5.819054394466754e+20,-0.4315346082776606,4.758834738637132,5171
301,301000.0,5.87753702666892e+20,-0.43298026928065214,4.756595797664682,5171
302,302000.0,5.936410192892791e+20,-0.4344259303366558,4.75434938117891,5171
303,303000.0,5.995675192752417e+20,-0.4358715914451464,4.752095489179547,5171
304,304000.0,6.055333325861847e+20,-0.4373172526056064,4.749834121666324,5171
305,305000.0,6.11538589183513e+20,-0.4387629138175243,4.747565278638973,5171
306,306000.0,6.175834190286313e+20,-0.44020857508039574,4.745288960097233,5171
307,307000.0,6.236679520829447e+20,-0.4416542363937227,4.743005166040841,5171
308,308000.0,6.29792318307858e+20,-0.44309989775701386,4.74071389646954,5171
309,309000.0,6.359566476647761e+20,-0.44454555916978405,4.738415151383073,5171
310,310000.0,6.42161070115104e+20,-0.44599122063155444,4.736108930781187,5171
311,311000.0,6.484057156202463e+20,-0.4474368821418523,4.733795234663631,5171
312,312000.0,6.546907141416082e+20,-0.44888254370021113,4.731474063030158,5171
313,313000.0,6.610161956405945e+20,-0.4503282053061703,4.72914541588052,5171
314,314000.0,6.673822900786101e+20,-0.4517738669592749,4.726809293214473,5171
315,315000.0,6.737891274170599e+20,-0.45321952865907605,4.724465695031777,5171
316,316000.0,6.802368376173486e+20,-0.45466519040513037,4.722114621332192,5171
317,317000.0,6.867255506408815e+20,-0.45611085219700015,4.719756072115481,5171
318,318000.0,6.932553964490631e+20,-0.4575565140342531,4.717390047381411,5171
319,319000.0,6.998265050032986e+20,-0.4590021759164626,4.715016547129746,5171
320,320000.0,7.064390062649926e+20,-0.460447837843207,4.712635571360259,5171
321,321000.0,7.130930301955502e+20,-0.4618934998140702,4.7102471200727205,5171
322,322000.0,7.197887067563763e+20,-0.46333916182864104,4.7078511932669045,5171
323,323000.0,7.265261659088756e+20,-0.46478482388651365,4.705447790942588,5171
324,324000.0,7.333055376144531e+20,-0.466230485987287,4.703036913099547,5171
325,325000.0,7.401269518345138e+20,-0.46767614813056524,4.700618559737564,5171
326,326000.0,7.469905385304625e+20,-0.4691218103159571,4.69819273085642,5171
327,327000.0,7.53896427663704e+20,-0.4705674725430762,4.695759426455901,5171
328,328000.0,7.608447491956435e+20,-0.472013134811541,4.69331864653579,5171
329,329000.0,7.678356330876855e+20,-0.4734587971209744,4.690870391095877,5171
330,330000.0,7.748692093012351e+20,-0.47490445947100396,4.688414660135952,5171
331,331000.0,7.819456077976973e+20,-0.4763501218612618,4.685951453655807,5171
332,332000.0,7.890649585384768e+20,-0.47779578429138436,4.683480771655237,5171
333,333000.0,7.962273914849785e+20,-0.47924144676101255,4.681002614134036,5171
334,334000.0,8.034330365986075e+20,-0.4806871092697914,4.6785169810920015,5171
335,335000.0,8.106820238407685e+20,-0.4821327718173705,4.676023872528934,5171
336,336000.0,8.179744831728664e+20,-0.48357843440340326,4.673523288444635,5171
337,337000.0,8.253105445563061e+20,-0.4850240970275474,4.671015228838906,5171
338,338000.0,8.326903379524926e+20,-0.4864697596894647,4.668499693711551,5171
339,339000.0,8.401139933228306e+20,-0.48791542238882085,4.665976683062378,5171
340,340000.0,8.475816406287252e+20,-0.4893610851252855,4.663446196891195,5171
341,341000.0,8.550934098315813e+20,-0.4908067478985322,4.660908235197812,5171
342,342000.0,8.626494308928035e+20,-0.4922524107082382,4.65836279798204,5171
343,343000.0,8.702498337737971e+20,-0.49369807355408485,4.655809885243691,5171
344,344000.0,8.778947484359667e+20,-0.4951437364357569,4.653249496982582,5171
345,345000.0,8.855843048407174e+20,-0.4965893993529426,4.650681633198528,5171
346,346000.0,8.933186329494538e+20,-0.4980350623053342,4.648106293891347,5171
347,347000.0,9.010978627235811e+20,-0.4994807252926274,4.645523479060858,5171
348,348000.0,9.08922124124504e+20,-0.5009263883145212,4.642933188706884,5171
349,349000.0,9.167915471136276e+20,-0.5023720513707182,4.640335422829247,5171
350,350000.0,9.247062616523565e+20,-0.5038177144609243,4.637730181427768,5171
351,351000.0,9.326663977020958e+20,-0.505263377584849,4.635117464502278,5171
352,352000.0,9.406720852242503e+20,-0.5067090407422047,4.6324972720526,5171
353,353000.0,9.487234541802249e+20,-0.5081547039327075,4.629869604078563,5171
354,354000.0,9.568206345314246e+20,-0.5096003671560764,4.6272344605799995,5171
355,355000.0,9.649637562392542e+20,-0.5110460304120337,4.624591841556739,5171
356,356000.0,9.731529492651187e+20,-0.5124916937003047,4.621941747008615,5171
357,357000.0,9.813883435704228e+20,-0.5139373570206178,4.619284176935461,5171
358,358000.0,9.896700691165716e+20,-0.5153830203727048,4.616619131337114,5171
359,359000.0,9.979982558649698e+20,-0.5168286837562998,4.613946610213409,5171
360,360000.0,1.0063730337770225e+21,-0.5182743471711405,4.611266613564187,5171
361,361000.0,1.0147945328141344e+21,-0.5197200106169672,4.608579141389287,5171
362,362000.0,1.0232628829377106e+21,-0.5211656740935229,4.605884193688549,5171
363,363000.0,1.0317782141091558e+21,-0.5226113376005539,4.603181770461817,5171
364,364000.0,1.040340656289875e+21,-0.5240570011378087,4.600471871708933,5171
365,365000.0,1.048950339441273e+21,-0.5255026647050394,4.597754497429743,5171
366,366000.0,1.0576073935247547e+21,-0.5269483283019998,4.595029647624093,5171
367,367000.0,1.0663119485017251e+21,-0.5283939919284473,4.592297322291831,5171
368,368000.0,1.0750641343335891e+21,-0.5298396555841411,4.5895575214328055,5171
369,369000.0,1.0838640809817515e+21,-0.5312853192688437,4.586810245046865,5171
370,370000.0,1.0927119184076172e+21,-0.5327309829823198,4.584055493133864,5171
371,371000.0,1.1016077765725912e+21,-0.5341766467243367,4.5812932656936525,5171
372,372000.0,1.1105517854380782e+21,-0.5356223104946644,4.578523562726085,5171
373,373000.0,1.1195440749654833e+21,-0.5370679742930752,4.5757463842310155,5171
374,374000.0,1.1285847751162112e+21,-0.5385136381193435,4.572961730208299,5171
375,375000.0,1.137674015851667e+21,-0.5399593019732466,4.570169600657796,5171
376,376000.0,1.1468119271332555e+21,-0.5414049658545641,4.567369995579362,5171
377,377000.0,1.1559986389223815e+21,-0.5428506297630779,4.564562914972857,5171
378,378000.0,1.16523428118045e+21,-0.544296293698572,4.561748358838142,5171
379,379000.0,1.1745189838688658e+21,-0.545741957660833,4.558926327175079,5171
380,380000.0,1.183852876949034e+21,-0.5471876216496494,4.557116230522661,3308
381,381000.0,1.1898555205455223e+21,-0.5470789468780857,4.5553064933663885,3308
382,382000.0,1.1958897985725986e+21,-0.5469783779647689,4.553497088892081,3308
383,383000.0,1.201955794169371e+21,-0.5468858303638741,4.551687990565238,3308
384,384000.0,1.2080535904749476e+21,-0.5468012206289972,4.5498791721273975,3308
385,385000.0,1.2141832706284362e+21,-0.5467244663960446,4.548070607592559,3308
386,386000.0,1.220344917768945e+21,-0.5466554863664306,4.54626227124366,3308
387,387000.0,1.2265386150355817e+21,-0.5465942002905797,4.544454137629099,3308
388,388000.0,1.2327644455674545e+21,-0.5465405289517258,4.542646181559326,3308
389,389000.0,1.2390224925036713e+21,-0.5464943941500026,4.540838378103478,3308
390,390000.0,1.2453128389833403e+21,-0.5464557186868184,4.539030702586063,3308
391,391000.0,1.2516355681455692e+21,-0.5464244263495118,4.5372231305836985,3308
392,392000.0,1.257990763129466e+21,-0.5464004418962798,4.535415637921906,3308
393,393000.0,1.2643785070741388e+21,-0.5463836910413744,4.5336082006719405,3308
394,394000.0,1.2707988831186956e+21,-0.546374100440562,4.531800795147683,3308
395,395000.0,1.2772519744022443e+21,-0.5463715976768402,4.529993397902568,3308
396,396000.0,1.2837378640638928e+21,-0.5463761112464058,4.528185985726564,3308
397,397000.0,1.2902566352427494e+21,-0.5463875705448725,4.526378535643202,3308
398,398000.0,1.296808371077922e+21,-0.5464059058537267,4.524571024906638,3308
399,399000.0,1.3033931547085182e+21,-0.5464310483270244,4.522763430998773,3308
